filename,class,xmin,ymin,xmax,ymax
BME_00358.jpg.png,blue_cone,996,205,1004,217
BME_00358.jpg.png,blue_cone,976,205,984,217
BME_00358.jpg.png,blue_cone,1052,203,1060,218
BME_00358.jpg.png,unknown_cone,1206,249,1234,310
BME_00358.jpg.png,unknown_cone,1253,218,1269,258
BME_00358.jpg.png,unknown_cone,1265,208,1277,235
BME_00358.jpg.png,unknown_cone,1532,216,1553,256
BME_00358.jpg.png,unknown_cone,1590,194,1602,220
BME_00358.jpg.png,unknown_cone,1441,196,1452,219
BME_00358.jpg.png,unknown_cone,1410,191,1420,208
BME_00363.jpg.png,yellow_cone,140,274,160,306
BME_00363.jpg.png,blue_cone,218,292,260,337
BME_00363.jpg.png,yellow_cone,342,251,366,277
BME_00363.jpg.png,yellow_cone,397,242,418,266
BME_00363.jpg.png,yellow_cone,461,235,478,254
BME_00363.jpg.png,blue_cone,488,259,516,292
BME_00363.jpg.png,yellow_cone,582,227,594,243
BME_00363.jpg.png,blue_cone,610,241,628,264
BME_00363.jpg.png,blue_cone,669,230,684,250
BME_00363.jpg.png,blue_cone,700,226,710,244
BME_00363.jpg.png,yellow_cone,697,220,705,236
BME_00363.jpg.png,yellow_cone,809,214,817,230
BME_00363.jpg.png,blue_cone,814,219,822,235
BME_00363.jpg.png,yellow_cone,918,210,929,225
BME_00363.jpg.png,blue_cone,954,214,964,229
BME_00363.jpg.png,yellow_cone,1016,208,1025,220
BME_00363.jpg.png,blue_cone,1075,209,1081,223
BME_00363.jpg.png,yellow_cone,1081,203,1089,217
BME_00363.jpg.png,blue_cone,1138,206,1145,219
BME_00363.jpg.png,blue_cone,556,404,659,524
BME_00363.jpg.png,large_orange_cone,813,294,893,428
BME_00363.jpg.png,large_orange_cone,876,286,944,410
BME_00363.jpg.png,blue_cone,1088,283,1124,338
BME_00363.jpg.png,blue_cone,1220,251,1245,287
BME_00363.jpg.png,blue_cone,1328,232,1348,261
BME_00363.jpg.png,blue_cone,1408,225,1427,251
BME_00363.jpg.png,blue_cone,1506,219,1522,243
BME_00363.jpg.png,blue_cone,1555,213,1569,235
BME_00363.jpg.png,blue_cone,1551,209,1561,227
BME_00363.jpg.png,blue_cone,1544,203,1552,220
BME_00363.jpg.png,blue_cone,1526,200,1536,215
BME_00363.jpg.png,blue_cone,1456,199,1464,211
BME_00363.jpg.png,blue_cone,1410,198,1418,210
BME_00363.jpg.png,large_orange_cone,1626,325,1742,527
BME_00363.jpg.png,large_orange_cone,1616,312,1680,480
BME_00363.jpg.png,yellow_cone,1598,306,1646,378
BME_00363.jpg.png,yellow_cone,1587,258,1623,302
BME_00363.jpg.png,yellow_cone,1683,237,1711,275
BME_00363.jpg.png,yellow_cone,1807,230,1834,264
BME_00363.jpg.png,yellow_cone,1820,220,1841,250
BME_00363.jpg.png,yellow_cone,1785,211,1804,234
BME_00363.jpg.png,yellow_cone,1748,204,1765,225
BME_00363.jpg.png,yellow_cone,1724,200,1739,218
BME_00363.jpg.png,yellow_cone,1664,197,1677,212
BME_00363.jpg.png,yellow_cone,1615,195,1625,210
BME_00363.jpg.png,yellow_cone,1572,194,1581,208
BME_00363.jpg.png,yellow_cone,1514,195,1522,207
BME_00363.jpg.png,yellow_cone,1466,194,1474,206
BME_00363.jpg.png,yellow_cone,1388,194,1397,206
BME_00363.jpg.png,blue_cone,1364,197,1372,209
BME_00363.jpg.png,yellow_cone,1320,195,1326,206
BME_00363.jpg.png,blue_cone,1310,198,1316,209
BME_00363.jpg.png,blue_cone,1260,199,1266,210
BME_00363.jpg.png,blue_cone,1216,201,1222,213
BME_00363.jpg.png,blue_cone,1180,203,1186,216
BME_00363.jpg.png,yellow_cone,1202,198,1210,210
BME_00363.jpg.png,yellow_cone,1247,196,1253,208
BME_00363.jpg.png,yellow_cone,1794,611,1856,692
BME_00373.jpg.png,orange_cone,144,809,288,993
BME_00373.jpg.png,blue_cone,555,849,713,1041
BME_00373.jpg.png,yellow_cone,960,869,1104,1063
BME_00373.jpg.png,yellow_cone,1200,886,1344,1076
BME_00375.jpg.png,yellow_cone,2010,504,2203,691
BME_00375.jpg.png,yellow_cone,1244,358,1312,462
BME_00375.jpg.png,yellow_cone,974,326,1034,406
BME_00375.jpg.png,yellow_cone,579,308,633,372
BME_00375.jpg.png,yellow_cone,344,299,396,355
BME_00375.jpg.png,large_orange_cone,234,265,286,343
BME_00375.jpg.png,large_orange_cone,209,264,251,342
BME_00375.jpg.png,yellow_cone,140,286,164,330
BME_00375.jpg.png,yellow_cone,177,250,201,278
BME_00375.jpg.png,yellow_cone,170,246,186,270
BME_00382.jpg.png,orange_cone,956,311,1010,385
BME_00382.jpg.png,blue_cone,1097,269,1131,319
BME_00382.jpg.png,blue_cone,1314,242,1342,278
BME_00382.jpg.png,blue_cone,1611,217,1633,245
BME_00382.jpg.png,yellow_cone,1631,278,1679,338
BME_00382.jpg.png,orange_cone,332,522,492,691
BME_00382.jpg.png,orange_cone,1774,373,1865,493
BME_00382.jpg.png,blue_cone,1442,225,1462,255
BME_00382.jpg.png,yellow_cone,1712,257,1762,313
BME_00382.jpg.png,yellow_cone,1798,245,1834,295
BME_00382.jpg.png,yellow_cone,1894,240,1930,284
BME_00382.jpg.png,blue_cone,1843,214,1867,248
BME_00382.jpg.png,large_orange_cone,1984,200,2016,248
BME_00382.jpg.png,large_orange_cone,2040,198,2066,246
BME_00382.jpg.png,yellow_cone,2052,236,2088,278
BME_00382.jpg.png,blue_cone,2148,218,2174,250
BME_00384.jpg.png,blue_cone,1864,253,1904,299
BME_00384.jpg.png,blue_cone,1666,259,1714,315
BME_00384.jpg.png,blue_cone,1468,274,1516,334
BME_00384.jpg.png,blue_cone,1224,303,1276,379
BME_00384.jpg.png,blue_cone,858,366,942,478
BME_00384.jpg.png,blue_cone,2085,252,2129,304
BME_00387.jpg.png,blue_cone,988,235,1010,271
BME_00387.jpg.png,blue_cone,1080,220,1098,248
BME_00387.jpg.png,blue_cone,778,292,824,360
BME_00387.jpg.png,blue_cone,844,259,878,305
BME_00387.jpg.png,yellow_cone,1321,246,1357,294
BME_00387.jpg.png,yellow_cone,1422,215,1442,249
BME_00387.jpg.png,blue_cone,750,362,822,456
BME_00387.jpg.png,yellow_cone,1327,274,1375,338
BME_00387.jpg.png,yellow_cone,1434,325,1506,421
BME_00387.jpg.png,yellow_cone,1998,486,2203,691
BME_00387.jpg.png,blue_cone,1191,212,1209,237
BME_00387.jpg.png,blue_cone,1290,204,1306,227
BME_00387.jpg.png,blue_cone,1342,200,1354,222
BME_00387.jpg.png,blue_cone,1358,194,1370,214
BME_00387.jpg.png,yellow_cone,1356,230,1380,268
BME_00387.jpg.png,yellow_cone,1481,210,1501,240
BME_00387.jpg.png,yellow_cone,1536,202,1552,230
BME_00387.jpg.png,yellow_cone,1556,196,1572,220
BME_00387.jpg.png,yellow_cone,1532,193,1542,212
BME_00387.jpg.png,yellow_cone,1494,188,1506,208
BME_00387.jpg.png,yellow_cone,1929,234,1972,282
BME_00387.jpg.png,yellow_cone,1815,215,1847,257
BME_00387.jpg.png,yellow_cone,1759,204,1781,235
BME_00387.jpg.png,yellow_cone,1730,200,1750,224
BME_00387.jpg.png,yellow_cone,1790,191,1806,215
BME_00387.jpg.png,yellow_cone,1835,184,1851,208
BME_00387.jpg.png,blue_cone,2158,199,2185,233
BME_00387.jpg.png,yellow_cone,2169,178,2181,197
BME_00387.jpg.png,yellow_cone,2122,180,2136,203
BME_00387.jpg.png,yellow_cone,2071,173,2085,196
BME_00387.jpg.png,yellow_cone,1968,180,1984,204
BME_00387.jpg.png,yellow_cone,1935,172,1950,197
BME_00387.jpg.png,yellow_cone,1763,176,1772,197
BME_00387.jpg.png,yellow_cone,1671,176,1682,194
BME_00387.jpg.png,yellow_cone,1552,178,1564,194
BME_00387.jpg.png,yellow_cone,1486,182,1497,195
BME_00387.jpg.png,yellow_cone,1435,184,1445,201
BME_00387.jpg.png,yellow_cone,1430,181,1436,197
BME_00387.jpg.png,blue_cone,1272,187,1280,201
BME_00387.jpg.png,blue_cone,1337,179,1346,196
BME_00387.jpg.png,blue_cone,1406,178,1414,191
BME_00387.jpg.png,blue_cone,1535,176,1542,187
BME_00387.jpg.png,blue_cone,1640,174,1647,186
BME_00387.jpg.png,blue_cone,1722,175,1731,188
BME_00387.jpg.png,blue_cone,1876,173,1885,187
BME_00387.jpg.png,blue_cone,2039,172,2049,189
BME_00389.jpg.png,blue_cone,471,438,613,602
BME_00389.jpg.png,blue_cone,872,302,924,374
BME_00389.jpg.png,blue_cone,1040,255,1072,307
BME_00389.jpg.png,blue_cone,1158,232,1176,268
BME_00389.jpg.png,blue_cone,1190,219,1206,245
BME_00389.jpg.png,yellow_cone,1493,341,1568,441
BME_00389.jpg.png,yellow_cone,1412,275,1452,333
BME_00389.jpg.png,yellow_cone,1447,242,1477,286
BME_00389.jpg.png,yellow_cone,1462,225,1482,257
BME_00389.jpg.png,yellow_cone,1427,216,1443,242
BME_00389.jpg.png,yellow_cone,1382,206,1394,226
BME_00389.jpg.png,blue_cone,186,268,218,316
BME_00389.jpg.png,yellow_cone,307,240,331,272
BME_00389.jpg.png,blue_cone,446,241,470,275
BME_00389.jpg.png,yellow_cone,489,225,507,249
BME_00389.jpg.png,blue_cone,646,226,666,250
BME_00389.jpg.png,blue_cone,1183,204,1197,232
BME_00389.jpg.png,yellow_cone,1352,198,1366,224
BME_00389.jpg.png,yellow_cone,1314,194,1322,209
BME_00389.jpg.png,yellow_cone,1288,190,1298,203
BME_00389.jpg.png,blue_cone,1166,194,1174,208
BME_00389.jpg.png,blue_cone,1133,192,1144,209
BME_00389.jpg.png,blue_cone,721,215,736,238
BME_00389.jpg.png,blue_cone,776,209,792,232
BME_00389.jpg.png,blue_cone,827,204,840,225
BME_00389.jpg.png,yellow_cone,603,213,620,235
BME_00389.jpg.png,blue_cone,1074,193,1086,210
BME_00389.jpg.png,blue_cone,998,196,1008,211
BME_00389.jpg.png,blue_cone,952,200,962,215
BME_00389.jpg.png,blue_cone,890,203,903,219
BME_00389.jpg.png,yellow_cone,1245,188,1254,202
BME_00389.jpg.png,yellow_cone,1190,187,1201,203
BME_00396.jpg.png,blue_cone,485,602,549,682
BME_00396.jpg.png,blue_cone,427,538,471,590
BME_00396.jpg.png,blue_cone,161,516,203,560
BME_00396.jpg.png,yellow_cone,544,489,564,515
BME_00396.jpg.png,yellow_cone,702,502,722,530
BME_00396.jpg.png,yellow_cone,840,521,866,555
BME_00396.jpg.png,yellow_cone,1003,555,1035,599
BME_00396.jpg.png,yellow_cone,1261,652,1343,736
BME_00399.jpg.png,unknown_cone,1806,423,1960,585
BME_00399.jpg.png,yellow_cone,1392,328,1464,420
BME_00399.jpg.png,yellow_cone,1158,290,1205,351
BME_00399.jpg.png,yellow_cone,989,272,1028,319
BME_00399.jpg.png,yellow_cone,812,261,839,301
BME_00399.jpg.png,yellow_cone,830,246,854,279
BME_00399.jpg.png,yellow_cone,854,234,874,262
BME_00399.jpg.png,yellow_cone,956,224,972,248
BME_00399.jpg.png,yellow_cone,1052,216,1068,238
BME_00399.jpg.png,yellow_cone,1135,210,1149,230
BME_00399.jpg.png,yellow_cone,1204,205,1216,222
BME_00399.jpg.png,yellow_cone,1190,198,1198,214
BME_00399.jpg.png,yellow_cone,1168,196,1178,212
BME_00399.jpg.png,yellow_cone,1130,198,1138,210
BME_00399.jpg.png,yellow_cone,1080,198,1088,209
BME_00399.jpg.png,blue_cone,216,544,336,691
BME_00399.jpg.png,blue_cone,348,372,424,468
BME_00399.jpg.png,blue_cone,318,322,373,384
BME_00399.jpg.png,blue_cone,348,294,376,339
BME_00399.jpg.png,blue_cone,231,272,249,300
BME_00399.jpg.png,blue_cone,374,279,399,320
BME_00399.jpg.png,blue_cone,468,264,496,296
BME_00399.jpg.png,blue_cone,460,247,474,268
BME_00399.jpg.png,yellow_cone,454,238,466,255
BME_00399.jpg.png,blue_cone,556,250,576,280
BME_00399.jpg.png,large_orange_cone,581,217,591,239
BME_00399.jpg.png,large_orange_cone,594,217,604,238
BME_00399.jpg.png,blue_cone,669,240,684,262
BME_00399.jpg.png,blue_cone,780,226,792,249
BME_00399.jpg.png,large_orange_cone,730,208,739,230
BME_00399.jpg.png,large_orange_cone,738,208,746,227
BME_00399.jpg.png,blue_cone,884,219,896,238
BME_00399.jpg.png,blue_cone,969,213,979,231
BME_00399.jpg.png,blue_cone,1035,210,1045,224
BME_00399.jpg.png,blue_cone,1057,206,1066,219
BME_00399.jpg.png,unknown_cone,275,301,318,377
BME_00399.jpg.png,unknown_cone,255,270,276,313
BME_00399.jpg.png,unknown_cone,638,232,655,263
BME_00399.jpg.png,unknown_cone,898,235,919,276
BME_00399.jpg.png,unknown_cone,999,219,1012,252
BME_00399.jpg.png,unknown_cone,1194,207,1207,235
BME_00399.jpg.png,unknown_cone,836,212,850,239
BME_00404.jpg.png,blue_cone,714,348,790,444
BME_00404.jpg.png,blue_cone,1106,284,1150,346
BME_00404.jpg.png,blue_cone,1668,236,1704,282
BME_00404.jpg.png,blue_cone,1987,234,2019,278
BME_00404.jpg.png,yellow_cone,1862,403,1988,556
BME_00404.jpg.png,blue_cone,1410,251,1448,305
BME_00404.jpg.png,yellow_cone,2148,347,2203,449
BME_00407.jpg.png,yellow_cone,625,216,639,234
BME_00407.jpg.png,yellow_cone,712,206,724,222
BME_00407.jpg.png,yellow_cone,933,206,943,222
BME_00407.jpg.png,yellow_cone,1021,212,1029,228
BME_00407.jpg.png,blue_cone,1288,214,1300,232
BME_00407.jpg.png,yellow_cone,470,229,486,253
BME_00407.jpg.png,yellow_cone,528,224,544,244
BME_00407.jpg.png,yellow_cone,1130,218,1142,238
BME_00407.jpg.png,yellow_cone,1242,224,1264,246
BME_00407.jpg.png,blue_cone,1418,220,1430,242
BME_00407.jpg.png,blue_cone,1574,228,1594,252
BME_00407.jpg.png,yellow_cone,370,242,396,270
BME_00407.jpg.png,yellow_cone,430,234,450,258
BME_00407.jpg.png,yellow_cone,848,241,872,275
BME_00407.jpg.png,yellow_cone,1380,231,1400,257
BME_00407.jpg.png,blue_cone,1822,237,1846,265
BME_00407.jpg.png,blue_cone,2099,244,2123,272
BME_00407.jpg.png,yellow_cone,445,244,479,276
BME_00407.jpg.png,yellow_cone,627,242,657,278
BME_00407.jpg.png,yellow_cone,1016,242,1044,278
BME_00407.jpg.png,yellow_cone,1196,252,1240,298
BME_00407.jpg.png,yellow_cone,2107,266,2153,314
BME_00407.jpg.png,blue_cone,626,286,676,338
BME_00407.jpg.png,yellow_cone,1342,272,1378,332
BME_00407.jpg.png,blue_cone,294,292,346,348
BME_00407.jpg.png,blue_cone,744,312,800,384
BME_00407.jpg.png,yellow_cone,1564,339,1636,439
BME_00407.jpg.png,blue_cone,597,412,725,552
BME_00407.jpg.png,yellow_cone,1606,242,1634,278
BME_00407.jpg.png,large_orange_cone,1332,204,1348,236
BME_00407.jpg.png,large_orange_cone,1356,206,1372,238
BME_00407.jpg.png,large_orange_cone,1191,207,1211,245
BME_00407.jpg.png,large_orange_cone,1176,207,1192,243
BME_00407.jpg.png,blue_cone,1066,204,1074,220
BME_00407.jpg.png,yellow_cone,678,212,690,228
BME_00407.jpg.png,blue_cone,212,236,232,260
BME_00407.jpg.png,blue_cone,388,225,404,245
BME_00407.jpg.png,blue_cone,503,218,517,234
BME_00407.jpg.png,blue_cone,544,212,556,228
BME_00407.jpg.png,yellow_cone,2090,596,2172,691
BME_00407.jpg.png,yellow_cone,873,202,882,218
BME_00407.jpg.png,yellow_cone,821,198,832,213
BME_00407.jpg.png,yellow_cone,793,198,803,210
BME_00407.jpg.png,yellow_cone,742,194,748,205
BME_00407.jpg.png,yellow_cone,696,202,707,217
BME_00407.jpg.png,yellow_cone,669,200,682,217
BME_00407.jpg.png,yellow_cone,624,201,636,216
BME_00407.jpg.png,yellow_cone,569,200,581,218
BME_00407.jpg.png,yellow_cone,442,204,452,218
BME_00407.jpg.png,yellow_cone,496,202,508,218
BME_00407.jpg.png,blue_cone,279,210,289,227
BME_00407.jpg.png,blue_cone,262,208,273,225
BME_00407.jpg.png,blue_cone,338,211,350,228
BME_00407.jpg.png,blue_cone,314,203,322,218
BME_00407.jpg.png,blue_cone,410,205,421,226
BME_00407.jpg.png,blue_cone,1005,202,1011,213
BME_00407.jpg.png,blue_cone,955,199,962,211
BME_00407.jpg.png,blue_cone,887,194,896,207
BME_00407.jpg.png,blue_cone,863,195,868,204
BME_00407.jpg.png,blue_cone,835,197,842,205
BME_00429.jpg.png,blue_cone,1824,193,1834,209
BME_00429.jpg.png,blue_cone,1717,207,1731,231
BME_00429.jpg.png,yellow_cone,2050,208,2066,230
BME_00429.jpg.png,blue_cone,1637,219,1659,245
BME_00429.jpg.png,yellow_cone,2052,221,2080,248
BME_00429.jpg.png,blue_cone,1525,233,1551,266
BME_00429.jpg.png,blue_cone,1382,251,1415,295
BME_00429.jpg.png,yellow_cone,2075,240,2105,279
BME_00429.jpg.png,blue_cone,1187,283,1229,342
BME_00429.jpg.png,blue_cone,801,354,880,453
BME_00429.jpg.png,yellow_cone,2090,356,2186,468
BME_00429.jpg.png,blue_cone,1771,200,1784,220
BME_00429.jpg.png,yellow_cone,2082,268,2134,324
BME_00429.jpg.png,unknown_cone,2124,215,2146,252
BME_00429.jpg.png,unknown_cone,2138,224,2175,274
BME_00429.jpg.png,unknown_cone,2165,252,2204,325
BME_00429.jpg.png,blue_cone,1850,190,1859,205
BME_00429.jpg.png,large_orange_cone,1858,181,1870,203
BME_00429.jpg.png,blue_cone,1832,180,1840,191
BME_00429.jpg.png,unknown_cone,1842,177,1849,191
BME_00429.jpg.png,blue_cone,1874,187,1882,201
BME_00429.jpg.png,blue_cone,1892,183,1899,193
BME_00429.jpg.png,blue_cone,1887,186,1895,198
BME_00429.jpg.png,yellow_cone,1870,175,1878,187
BME_00429.jpg.png,yellow_cone,1881,175,1888,185
BME_00429.jpg.png,yellow_cone,1892,175,1899,183
BME_00429.jpg.png,yellow_cone,1903,178,1912,189
BME_00429.jpg.png,yellow_cone,1935,179,1945,190
BME_00429.jpg.png,yellow_cone,1980,180,1990,192
BME_00429.jpg.png,unknown_cone,1949,173,1958,187
BME_00429.jpg.png,unknown_cone,1988,174,1996,189
BME_00429.jpg.png,unknown_cone,2047,177,2057,192
BME_00429.jpg.png,yellow_cone,2030,178,2042,193
BME_00429.jpg.png,large_orange_cone,2074,183,2085,206
BME_00429.jpg.png,yellow_cone,2067,193,2077,208
BME_00429.jpg.png,yellow_cone,2057,197,2074,217
BME_00429.jpg.png,unknown_cone,2110,208,2133,240
BME_00429.jpg.png,unknown_cone,2099,191,2114,218
BME_00455.jpg.png,large_orange_cone,532,250,668,440
BME_00455.jpg.png,large_orange_cone,664,218,764,370
BME_00455.jpg.png,orange_cone,875,216,921,284
BME_00455.jpg.png,orange_cone,969,174,993,218
BME_00455.jpg.png,orange_cone,1041,150,1061,178
BME_00455.jpg.png,orange_cone,1326,144,1342,176
BME_00455.jpg.png,orange_cone,1382,166,1410,208
BME_00455.jpg.png,orange_cone,1482,202,1526,266
BME_00455.jpg.png,large_orange_cone,1626,210,1730,366
BME_00455.jpg.png,large_orange_cone,1705,236,1843,432
BME_00455.jpg.png,unknown_cone,460,180,501,244
BME_00455.jpg.png,unknown_cone,522,176,553,235
BME_00455.jpg.png,unknown_cone,687,151,710,197
BME_00455.jpg.png,unknown_cone,721,148,740,191
BME_00455.jpg.png,unknown_cone,811,140,824,170
BME_00456.jpg.png,yellow_cone,979,214,994,236
BME_00456.jpg.png,yellow_cone,1021,210,1033,226
BME_00456.jpg.png,yellow_cone,1775,204,1790,223
BME_00456.jpg.png,blue_cone,1825,204,1836,218
BME_00456.jpg.png,yellow_cone,1877,212,1893,232
BME_00456.jpg.png,blue_cone,1947,210,1963,229
BME_00456.jpg.png,yellow_cone,2044,223,2068,249
BME_00456.jpg.png,blue_cone,2177,223,2194,245
BME_00456.jpg.png,yellow_cone,1009,230,1028,259
BME_00456.jpg.png,yellow_cone,1076,234,1102,268
BME_00456.jpg.png,blue_cone,638,248,664,283
BME_00456.jpg.png,yellow_cone,1191,246,1214,280
BME_00456.jpg.png,yellow_cone,1337,252,1373,298
BME_00456.jpg.png,blue_cone,691,264,725,308
BME_00456.jpg.png,blue_cone,774,309,821,375
BME_00456.jpg.png,yellow_cone,1624,336,1709,436
BME_00456.jpg.png,blue_cone,630,238,645,266
BME_00456.jpg.png,blue_cone,711,227,727,251
BME_00456.jpg.png,blue_cone,786,218,798,239
BME_00456.jpg.png,blue_cone,840,212,852,232
BME_00456.jpg.png,blue_cone,884,208,893,225
BME_00456.jpg.png,blue_cone,926,205,933,219
BME_00456.jpg.png,blue_cone,1013,199,1022,211
BME_00456.jpg.png,yellow_cone,952,218,969,250
BME_00456.jpg.png,yellow_cone,1048,203,1060,223
BME_00456.jpg.png,yellow_cone,1099,201,1109,218
BME_00456.jpg.png,yellow_cone,1144,200,1155,216
BME_00456.jpg.png,blue_cone,1055,198,1064,210
BME_00456.jpg.png,blue_cone,1131,196,1138,209
BME_00456.jpg.png,yellow_cone,1196,199,1208,215
BME_00456.jpg.png,yellow_cone,1257,198,1267,213
BME_00456.jpg.png,yellow_cone,1325,196,1337,211
BME_00456.jpg.png,yellow_cone,1379,195,1391,209
BME_00456.jpg.png,yellow_cone,1425,193,1434,207
BME_00456.jpg.png,blue_cone,1179,196,1188,208
BME_00456.jpg.png,blue_cone,1233,194,1241,207
BME_00456.jpg.png,blue_cone,1283,195,1291,205
BME_00456.jpg.png,blue_cone,1755,201,1763,212
BME_00456.jpg.png,yellow_cone,1697,200,1707,215
BME_00456.jpg.png,unknown_cone,457,302,527,399
BME_00456.jpg.png,unknown_cone,423,247,460,300
BME_00456.jpg.png,unknown_cone,525,228,547,267
BME_00456.jpg.png,unknown_cone,1084,200,1096,223
BME_00456.jpg.png,unknown_cone,1075,204,1090,230
BME_00456.jpg.png,unknown_cone,1121,211,1142,244
BME_00456.jpg.png,unknown_cone,1197,216,1220,254
BME_00456.jpg.png,unknown_cone,1360,230,1386,276
BME_00456.jpg.png,unknown_cone,1520,251,1567,324
BME_00456.jpg.png,unknown_cone,2151,250,2204,316
BME_00456.jpg.png,blue_cone,1588,192,1594,200
BME_00456.jpg.png,yellow_cone,1589,192,1599,207
BME_00456.jpg.png,blue_cone,1656,195,1664,205
BME_00456.jpg.png,yellow_cone,1638,196,1646,209
BME_00456.jpg.png,blue_cone,1704,196,1711,209
BME_00456.jpg.png,blue_cone,1547,189,1554,199
BME_00456.jpg.png,yellow_cone,1515,187,1523,200
BME_00456.jpg.png,yellow_cone,1537,189,1545,202
BME_00456.jpg.png,yellow_cone,1557,191,1565,204
BME_00456.jpg.png,yellow_cone,1489,188,1495,197
BME_00456.jpg.png,yellow_cone,1459,187,1466,198
BME_00456.jpg.png,yellow_cone,1453,192,1462,205
BME_00456.jpg.png,yellow_cone,1435,187,1442,197
BME_00456.jpg.png,yellow_cone,1440,192,1447,202
BME_00456.jpg.png,yellow_cone,1414,186,1421,198
BME_00456.jpg.png,yellow_cone,1419,188,1426,200
BME_00456.jpg.png,unknown_cone,1272,189,1281,203
BME_00456.jpg.png,unknown_cone,1159,188,1165,201
BME_00456.jpg.png,unknown_cone,1189,187,1196,200
BME_00456.jpg.png,unknown_cone,1202,186,1208,197
BME_00456.jpg.png,unknown_cone,1291,186,1298,200
BME_00456.jpg.png,blue_cone,1328,187,1334,196
BME_00456.jpg.png,blue_cone,1337,188,1342,198
BME_00456.jpg.png,blue_cone,1341,190,1349,203
BME_00456.jpg.png,blue_cone,956,203,964,216
BME_00456.jpg.png,blue_cone,625,192,635,207
BME_00456.jpg.png,yellow_cone,597,192,608,205
BME_00456.jpg.png,yellow_cone,501,186,513,200
BME_00456.jpg.png,orange_cone,399,188,411,204
BME_00456.jpg.png,orange_cone,463,189,472,204
BME_00456.jpg.png,orange_cone,426,186,437,199
BME_00456.jpg.png,yellow_cone,238,160,251,175
BME_00456.jpg.png,yellow_cone,252,205,267,221
BME_00456.jpg.png,yellow_cone,316,204,331,220
BME_00457.jpg.png,blue_cone,1132,283,1170,342
BME_00457.jpg.png,blue_cone,1313,233,1347,276
BME_00457.jpg.png,blue_cone,1521,218,1545,251
BME_00457.jpg.png,blue_cone,1788,210,1810,243
BME_00457.jpg.png,yellow_cone,1994,256,2051,319
BME_00457.jpg.png,yellow_cone,1920,280,1980,358
BME_00457.jpg.png,blue_cone,540,418,666,560
BME_00457.jpg.png,yellow_cone,1869,323,1963,422
BME_00457.jpg.png,yellow_cone,1898,443,2038,623
BME_00457.jpg.png,large_orange_cone,1928,188,1966,244
BME_00457.jpg.png,large_orange_cone,1985,184,2021,242
BME_00457.jpg.png,yellow_cone,2126,236,2179,293
BME_00457.jpg.png,blue_cone,2096,204,2120,237
BME_00470.jpg.png,blue_cone,658,372,754,477
BME_00470.jpg.png,blue_cone,904,280,948,344
BME_00470.jpg.png,blue_cone,1038,246,1067,289
BME_00470.jpg.png,blue_cone,1143,226,1162,256
BME_00470.jpg.png,blue_cone,1170,215,1186,238
BME_00470.jpg.png,yellow_cone,1711,426,1849,588
BME_00470.jpg.png,yellow_cone,1425,304,1483,384
BME_00470.jpg.png,yellow_cone,1365,257,1403,309
BME_00470.jpg.png,yellow_cone,140,254,168,290
BME_00470.jpg.png,yellow_cone,323,238,347,266
BME_00470.jpg.png,blue_cone,466,237,490,269
BME_00470.jpg.png,yellow_cone,494,224,510,244
BME_00470.jpg.png,yellow_cone,598,212,614,232
BME_00470.jpg.png,blue_cone,650,222,668,244
BME_00470.jpg.png,yellow_cone,1404,232,1425,272
BME_00470.jpg.png,blue_cone,717,216,732,236
BME_00470.jpg.png,blue_cone,771,209,783,227
BME_00470.jpg.png,blue_cone,818,202,830,221
BME_00470.jpg.png,blue_cone,878,198,889,216
BME_00470.jpg.png,unknown_cone,867,190,878,209
BME_00470.jpg.png,unknown_cone,831,194,842,213
BME_00470.jpg.png,blue_cone,937,195,947,213
BME_00470.jpg.png,blue_cone,983,193,992,208
BME_00470.jpg.png,yellow_cone,676,207,689,226
BME_00470.jpg.png,yellow_cone,746,203,759,220
BME_00470.jpg.png,yellow_cone,1422,223,1436,249
BME_00470.jpg.png,yellow_cone,1392,209,1406,231
BME_00470.jpg.png,yellow_cone,1352,204,1362,219
BME_00470.jpg.png,yellow_cone,1288,192,1296,204
BME_00470.jpg.png,yellow_cone,1262,189,1272,203
BME_00470.jpg.png,yellow_cone,1221,190,1229,202
BME_00470.jpg.png,yellow_cone,1170,189,1177,201
BME_00470.jpg.png,blue_cone,1114,190,1123,204
BME_00470.jpg.png,blue_cone,1146,192,1155,205
BME_00470.jpg.png,blue_cone,1161,196,1171,210
BME_00470.jpg.png,blue_cone,1163,206,1175,227
BME_00470.jpg.png,orange_cone,451,215,469,240
BME_00470.jpg.png,orange_cone,505,211,520,237
BME_00470.jpg.png,blue_cone,1056,191,1067,206
BME_00476.jpg.png,blue_cone,692,368,768,469
BME_00476.jpg.png,blue_cone,689,298,733,358
BME_00476.jpg.png,blue_cone,406,298,454,356
BME_00476.jpg.png,yellow_cone,1603,348,1671,444
BME_00476.jpg.png,yellow_cone,1354,274,1392,330
BME_00476.jpg.png,yellow_cone,1178,250,1202,290
BME_00476.jpg.png,yellow_cone,982,244,1004,276
BME_00476.jpg.png,yellow_cone,750,246,774,280
BME_00476.jpg.png,yellow_cone,501,252,527,288
BME_00476.jpg.png,yellow_cone,318,252,338,284
BME_00476.jpg.png,yellow_cone,260,246,280,274
BME_00476.jpg.png,yellow_cone,254,240,270,264
BME_00476.jpg.png,yellow_cone,187,233,205,256
BME_00504.jpg.png,blue_cone,958,216,974,238
